md_strat,model,iteration,prop_miss_train,prop_miss_test,outcome,additional_missing_pct,auc,bri,ipa,cal_error,numeric,nominal
hotdeck_si,cph,5,0.05708571428571429,0.05754761904761905,txpl,0,0.7306589021157944,0.06945377420102673,0.05112454583938053,9.005730003577022e-5,NA,NA
hotdeck_si,xgb,5,0.05708571428571429,0.05754761904761905,txpl,0,0.7283234268394136,0.06990542940017512,0.044954045572894064,1.7581023737199563e-4,NA,NA
hotdeck_si,cph,5,0.21388837209302325,0.07066976744186046,txpl,15,0.7284633875400056,0.069468621618732,0.050921700848157725,1.8156140440255816e-4,-0.2772214676512181,0.5754871794871795
hotdeck_si,xgb,5,0.21388837209302325,0.07066976744186046,txpl,15,0.7267553810597656,0.07017579514980639,0.041260316521852025,5.503836951122413e-4,-0.2772214676512181,0.5754871794871795
hotdeck_si,cph,5,0.3684772727272727,0.08857272727272728,txpl,30,0.678685813164681,0.07105577783677876,0.02923801850623109,NA,-0.31228498121833526,0.5703076923076923
hotdeck_si,xgb,5,0.3684772727272727,0.08857272727272728,txpl,30,0.7040325518263003,0.07084962068324559,0.032054531574636114,NA,-0.31228498121833526,0.5703076923076923
hotdeck_mi,cph,5,0.05708571428571429,0.05754761904761905,dead,0,0.6183787649333534,0.1144247368458442,0.019717205817446737,6.842211266563248e-5,NA,NA
hotdeck_mi,xgb,5,0.05708571428571429,0.05754761904761905,dead,0,0.6309453319833638,0.11355451896712158,0.027172408575317886,5.806128730760622e-4,NA,NA
hotdeck_mi,cph,5,0.21388837209302325,0.07066976744186046,dead,15,0.618664161508351,0.1144510327366052,0.019491927525520647,2.995675026785686e-4,-0.3532070082912526,0.5595076923076923
hotdeck_mi,xgb,5,0.21388837209302325,0.07066976744186046,dead,15,0.6274540286668098,0.11408994093036033,0.022585420196244765,6.264968578055576e-4,-0.3532070082912526,0.5595076923076923
hotdeck_mi,cph,5,0.3684772727272727,0.08857272727272728,dead,30,0.5916787044943057,0.11519742972393089,0.013097504916615765,3.3210106902823794e-4,-0.369298128057005,0.5561538461538461
hotdeck_mi,xgb,5,0.3684772727272727,0.08857272727272728,dead,30,0.6153303553327257,0.1150531946949774,0.014333174065604082,9.701660386221861e-4,-0.369298128057005,0.5561538461538461
hotdeck_mi,cph,5,0.05708571428571429,0.05754761904761905,txpl,0,0.7365042006196469,0.06933597453683912,0.052733921444116705,1.34645633598713e-4,NA,NA
hotdeck_mi,xgb,5,0.05708571428571429,0.05754761904761905,txpl,0,0.7266193799286647,0.06992621626695654,0.04467005600019336,2.3472600022972668e-4,NA,NA
hotdeck_mi,cph,5,0.21388837209302325,0.07066976744186046,txpl,15,0.7390767484631111,0.06934491632385545,0.05261175900854387,1.2371990143330224e-4,-0.4406805176883188,0.5572102564102565
hotdeck_mi,xgb,5,0.21388837209302325,0.07066976744186046,txpl,15,0.7175472410408916,0.07028540750453142,0.03976279570217289,2.5980873311255795e-4,-0.4406805176883188,0.5572102564102565
hotdeck_mi,cph,5,0.3684772727272727,0.08857272727272728,txpl,30,0.724098485719605,0.07012492283181525,0.04195533265874807,6.379858119335535e-4,-0.3640935231255083,0.5544307692307693
hotdeck_mi,xgb,5,0.3684772727272727,0.08857272727272728,txpl,30,0.7174595185067574,0.07066316185214222,0.03460192673178586,6.018128913616928e-4,-0.3640935231255083,0.5544307692307693
nbrs_mi,cph,5,0.05708571428571429,0.05754761904761905,dead,0,0.6217360780950874,0.11425685902316123,0.021155424035266712,2.2972105629166895e-4,NA,NA
nbrs_mi,xgb,5,0.05708571428571429,0.05754761904761905,dead,0,0.6289881206256097,0.11340732249608916,0.028433448555788776,4.070946780101561e-4,NA,NA
nbrs_mi,cph,5,0.21388837209302325,0.07066976744186046,dead,15,0.5993950434139962,0.11527732852641363,0.012413007634746176,1.0496937292356099e-4,-0.029449196165844578,0.6676923076923077
nbrs_mi,xgb,5,0.21388837209302325,0.07066976744186046,dead,15,0.6159554379842525,0.11414960963141302,0.022074235267133036,6.351615999078576e-4,-0.029449196165844578,0.6676923076923077
nbrs_mi,cph,5,0.3684772727272727,0.08857272727272728,dead,30,0.6093348095578577,0.11481692280800168,0.016357327862552618,1.2041082239813464e-4,-0.0464180227453009,0.642625641025641
nbrs_mi,xgb,5,0.3684772727272727,0.08857272727272728,dead,30,0.623766775311991,0.11401944588579645,0.0231893549848754,5.533766402124377e-4,-0.0464180227453009,0.642625641025641
nbrs_mi,cph,5,0.05708571428571429,0.05754761904761905,txpl,0,0.7307525867180106,0.06944487285194596,0.05124615581304759,9.260332089914633e-5,NA,NA
nbrs_mi,xgb,5,0.05708571428571429,0.05754761904761905,txpl,0,0.7314585927632233,0.06976886874380296,0.04681973331018752,2.080848138817088e-4,NA,NA
nbrs_mi,cph,5,0.21388837209302325,0.07066976744186046,txpl,15,0.7211268692523504,0.06971444120211547,0.047563320810387055,1.4801180939598107e-4,-0.02530250992687207,0.6560615384615385
nbrs_mi,xgb,5,0.21388837209302325,0.07066976744186046,txpl,15,0.7245001937935973,0.07012361742365696,0.0419731671072473,2.092580207083313e-4,-0.02530250992687207,0.6560615384615385
nbrs_mi,cph,5,0.3684772727272727,0.08857272727272728,txpl,30,0.7095794338536762,0.07040171720392076,0.03817377595341298,2.3984482149580068e-4,-0.05447078643831883,0.6381538461538462
nbrs_mi,xgb,5,0.3684772727272727,0.08857272727272728,txpl,30,0.7037810895234591,0.07087274991428684,0.03173854068917137,3.9618935251558283e-4,-0.05447078643831883,0.6381538461538462
nbrs_si,cph,5,0.05708571428571429,0.05754761904761905,dead,0,0.6149255534119836,0.11461630866860656,0.018075999843277568,7.120983608291774e-5,NA,NA
nbrs_si,xgb,5,0.05708571428571429,0.05754761904761905,dead,0,0.6271537873708494,0.11363947294740828,0.026444603316874704,2.8873078513666473e-4,NA,NA
nbrs_si,cph,5,0.21388837209302325,0.07066976744186046,dead,15,0.6107968241742822,0.11481347433988999,0.01638687107190895,2.7406674115396226e-4,-0.0019080793830122328,0.6768205128205128
nbrs_si,xgb,5,0.21388837209302325,0.07066976744186046,dead,15,0.6262161691453786,0.11416635153192389,0.021930806516802237,6.835392924399813e-4,-0.0019080793830122328,0.6768205128205128
nbrs_si,cph,5,0.3684772727272727,0.08857272727272728,dead,30,0.6069452702315754,0.11503081026290807,0.014524942683299846,2.6128534378218777e-4,-0.02360766626941071,0.6541538461538462
nbrs_si,xgb,5,0.3684772727272727,0.08857272727272728,dead,30,0.61166871880669,0.11458669801275014,0.018329675903722586,3.9044766080511894e-4,-0.02360766626941071,0.6541538461538462
nbrs_si,cph,5,0.05708571428571429,0.05754761904761905,txpl,0,0.730989262327748,0.06943943734025551,0.05132041561653844,7.950000073721339e-5,NA,NA
nbrs_si,xgb,5,0.05708571428571429,0.05754761904761905,txpl,0,0.7199446765705882,0.07010146864128822,0.042275763131307986,9.121008603328853e-5,NA,NA
nbrs_si,cph,5,0.21388837209302325,0.07066976744186046,txpl,15,0.7132845822801808,0.07022617360971067,0.040572047459853544,1.2936689081035764e-4,-0.01935064045664186,0.6786666666666666
nbrs_si,xgb,5,0.21388837209302325,0.07066976744186046,txpl,15,0.7210254389468835,0.07031245252079725,0.03939330747223535,3.0374240359091684e-4,-0.01935064045664186,0.6786666666666666
nbrs_si,cph,5,0.3684772727272727,0.08857272727272728,txpl,30,0.7096082761958776,0.07031944254470276,0.03929780996782695,1.3676551716003396e-4,-0.016380312649268536,0.6558974358974359
nbrs_si,xgb,5,0.3684772727272727,0.08857272727272728,txpl,30,0.699881612302808,0.07111550333598339,0.028422050463677517,3.9891768765774145e-4,-0.016380312649268536,0.6558974358974359
mia,xgb,6,0.05768095238095238,0.056952380952380956,dead,0,0.6098798238763978,0.11288632555527538,0.020690259039899628,3.0318641218296354e-4,NA,NA
mia,xgb,6,0.21424186046511629,0.07031627906976744,dead,15,0.6233655789249242,0.11252954710497429,0.0237853780459073,7.089432929708658e-4,NA,NA
mia,xgb,6,0.36872727272727274,0.08832272727272727,dead,30,0.6136112793411461,0.11316002232660692,0.018315888956402904,6.256855482724552e-4,NA,NA
mia,xgb,6,0.05768095238095238,0.056952380952380956,txpl,0,0.713049258670752,0.06684126472030233,0.03478802146480586,3.60204656470219e-4,NA,NA
mia,xgb,6,0.21424186046511629,0.07031627906976744,txpl,15,0.7132185286675722,0.06663879316226139,0.03771178381358209,2.4598349829112583e-4,NA,NA
mia,xgb,6,0.36872727272727274,0.08832272727272727,txpl,30,0.7148172762351958,0.06674020260693066,0.036247394844567626,4.888882337242312e-4,NA,NA
meanmode_si,cph,6,0.05768095238095238,0.056952380952380956,dead,0,0.625759592986871,0.11252988262755123,0.023782467325531798,1.1750808129740163e-4,NA,NA
meanmode_si,xgb,6,0.05768095238095238,0.056952380952380956,dead,0,0.6171638233921612,0.11228320923755766,0.02592240458071393,2.6943340274372397e-4,NA,NA
meanmode_si,cph,6,0.21424186046511629,0.07031627906976744,dead,15,0.6079086797168296,0.11346006610325858,0.01571295373157322,8.123140846957682e-5,0,0.668923076923077
meanmode_si,xgb,6,0.21424186046511629,0.07031627906976744,dead,15,0.6162306318154447,0.11295315688022711,0.020110484942332252,6.122824732498087e-4,0,0.668923076923077
meanmode_si,cph,6,0.36872727272727274,0.08832272727272727,dead,30,0.602488032090466,0.11408382993667363,0.010301687175440555,4.71352768671788e-4,0,0.6724102564102564
meanmode_si,xgb,6,0.36872727272727274,0.08832272727272727,dead,30,0.6156019840376336,0.11279590421518965,0.02147468087931237,3.828529073813087e-4,0,0.6724102564102564
meanmode_si,cph,6,0.05768095238095238,0.056952380952380956,txpl,0,0.7233348682312015,0.066150429984771,0.044763924295389224,2.0174934757392633e-4,NA,NA
meanmode_si,xgb,6,0.05768095238095238,0.056952380952380956,txpl,0,0.7191472377618244,0.06640722927798809,0.0410556498495106,1.5376937862485328e-4,NA,NA
meanmode_si,cph,6,0.21424186046511629,0.07031627906976744,txpl,15,0.7119373282491022,0.06677939632372926,0.03568142343311065,3.1584298016076537e-4,0,0.6732307692307692
meanmode_si,xgb,6,0.21424186046511629,0.07031627906976744,txpl,15,0.7104460907120348,0.06671441896524742,0.03661971993307489,2.699992030889683e-4,0,0.6732307692307692
meanmode_si,cph,6,0.36872727272727274,0.08832272727272727,txpl,30,0.7027026824155033,0.06801225468009958,0.017878503958362768,8.701950754437474e-4,0,0.6686666666666666
meanmode_si,xgb,6,0.36872727272727274,0.08832272727272727,txpl,30,0.7047312378239148,0.06724775584787704,0.02891814292278283,5.417328651995688e-4,0,0.6686666666666666
ranger_si,cph,6,0.05768095238095238,0.056952380952380956,dead,0,0.6328895741056868,0.11200162311862871,0.028365216212945188,1.8249613400272342e-4,NA,NA
ranger_si,xgb,6,0.05768095238095238,0.056952380952380956,dead,0,0.6152374648226419,0.11242049628420239,0.02473141407388768,3.197087176186243e-4,NA,NA
ranger_si,cph,6,0.21424186046511629,0.07031627906976744,dead,15,0.6217948788284617,0.11265058494458784,0.022735352413703724,2.42009030190957e-4,0.0034400459768679443,0.6123076923076923
ranger_si,xgb,6,0.21424186046511629,0.07031627906976744,dead,15,0.6121668828947726,0.11274648860163194,0.021903370461283767,3.6010522329539796e-4,0.0034400459768679443,0.6123076923076923
ranger_si,cph,6,0.36872727272727274,0.08832272727272727,dead,30,0.6208120271718807,0.11307178094675412,0.019081399237834695,1.9522191986609167e-4,-0.060238417478109006,0.599025641025641
ranger_si,xgb,6,0.36872727272727274,0.08832272727272727,dead,30,0.6152443592334118,0.11301229549040188,0.019597446567435006,4.013520273819126e-4,-0.060238417478109006,0.599025641025641
ranger_si,cph,6,0.05768095238095238,0.056952380952380956,txpl,0,0.7288623359452788,0.0660066260993747,0.0468405042841914,2.2953210587629876e-4,NA,NA
ranger_si,xgb,6,0.05768095238095238,0.056952380952380956,txpl,0,0.7176372791263521,0.06650082556431193,0.0397040857059503,2.3253750831672736e-4,NA,NA
ranger_si,cph,6,0.21424186046511629,0.07031627906976744,txpl,15,0.7168702120328807,0.06633862059898392,0.04204638392797855,1.4455951772746026e-4,-0.02201999476047256,0.618051282051282
ranger_si,xgb,6,0.21424186046511629,0.07031627906976744,txpl,15,0.7118735199016488,0.0667017474890618,0.036802700620996665,2.1995938366295407e-4,-0.02201999476047256,0.618051282051282
ranger_si,cph,6,0.36872727272727274,0.08832272727272727,txpl,30,0.7070993452488064,0.06689945054093627,0.03394779722171615,1.6642891186407325e-4,-0.05445886765330809,0.6005128205128205
ranger_si,xgb,6,0.36872727272727274,0.08832272727272727,txpl,30,0.7096118135852068,0.06704374119683305,0.03186418809126268,3.664064964890079e-4,-0.05445886765330809,0.6005128205128205
ranger_mi,cph,6,0.05768095238095238,0.056952380952380956,dead,0,0.6297384173409756,0.11220871044180178,0.026568695404820875,2.9327395216410427e-4,NA,NA
ranger_mi,xgb,6,0.05768095238095238,0.056952380952380956,dead,0,0.6180822407739008,0.11243085779551568,0.02464152604794423,2.027999018269911e-4,NA,NA
ranger_mi,cph,6,0.21424186046511629,0.07031627906976744,dead,15,0.6217653012571408,0.11289091855660656,0.0206504139043463,2.0878376107884815e-4,-0.032786306319442036,0.6128
ranger_mi,xgb,6,0.21424186046511629,0.07031627906976744,dead,15,0.6210656552498179,0.1123542020733747,0.025306528607144774,2.5609696260183796e-4,-0.032786306319442036,0.6128
ranger_mi,cph,6,0.36872727272727274,0.08832272727272727,dead,30,0.6194328094531724,0.11267570979967641,0.02251738965154082,2.7641401338070827e-4,-0.08685018813269038,0.6005435897435898
ranger_mi,xgb,6,0.36872727272727274,0.08832272727272727,dead,30,0.614291820778087,0.11295968573832865,0.020053845891457533,3.3488885028107914e-4,-0.08685018813269038,0.6005435897435898
ranger_mi,cph,6,0.05768095238095238,0.056952380952380956,txpl,0,0.7225458187217777,0.06618266642591368,0.044298418454551736,2.3109741763306486e-4,NA,NA
ranger_mi,xgb,6,0.05768095238095238,0.056952380952380956,txpl,0,0.7172055616191391,0.06650244997785817,0.03968062858826271,2.191661251917324e-4,NA,NA
ranger_mi,cph,6,0.21424186046511629,0.07031627906976744,txpl,15,0.7059735181505536,0.06668921438705493,0.03698368313585265,1.972660677077075e-4,-0.047593335926740456,0.6115282051282052
ranger_mi,xgb,6,0.21424186046511629,0.07031627906976744,txpl,15,0.7104540829706796,0.06683578300699734,0.034867179382703006,2.3809545653251648e-4,-0.047593335926740456,0.6115282051282052
ranger_mi,cph,6,0.36872727272727274,0.08832272727272727,txpl,30,0.7140827243273897,0.06651386497489312,0.03951579191260768,2.543993378693888e-4,-0.08200794548205519,0.5999794871794872
ranger_mi,xgb,6,0.36872727272727274,0.08832272727272727,txpl,30,0.7152919783592401,0.06673004010103809,0.03639414509623462,3.7325650685084177e-4,-0.08200794548205519,0.5999794871794872
pmm_mi,cph,6,0.05768095238095238,0.056952380952380956,dead,0,0.6260883980074747,0.11250691878561386,0.023981682899149814,1.4688103277227048e-4,NA,NA
pmm_mi,xgb,6,0.05768095238095238,0.056952380952380956,dead,0,0.6193657735221763,0.11235539144675684,0.02529621057320175,2.2792347829235626e-4,NA,NA
pmm_si,cph,6,0.05768095238095238,0.056952380952380956,dead,0,0.6260152771682668,0.1124776044777606,0.02423598993845677,9.017018848448803e-5,NA,NA
pmm_si,xgb,6,0.05768095238095238,0.056952380952380956,dead,0,0.6089562052800208,0.11261192743380993,0.023070713465450754,2.2016359864251308e-4,NA,NA
pmm_mi,cph,6,0.21424186046511629,0.07031627906976744,dead,15,0.6240589107032606,0.11274296244251378,0.021933960543435993,3.2881206490595664e-4,-0.32503063303999963,0.6170461538461538
pmm_mi,xgb,6,0.21424186046511629,0.07031627906976744,dead,15,0.6201352031704365,0.11250855151744772,0.023967518648684516,3.657520616447563e-4,-0.32503063303999963,0.6170461538461538
pmm_si,cph,6,0.21424186046511629,0.07031627906976744,dead,15,0.6207774157706416,0.11288385692195035,0.020711674890315113,5.498681904332472e-4,-0.3469644259374085,0.6109743589743589
pmm_si,xgb,6,0.21424186046511629,0.07031627906976744,dead,15,0.617804649455165,0.11275206098482352,0.02185502900705516,3.101343670784805e-4,-0.3469644259374085,0.6109743589743589
pmm_mi,cph,6,0.36872727272727274,0.08832272727272727,dead,30,0.6192165248840467,0.11322941996007094,0.017713851658115565,4.5463571249800856e-4,-0.3531979792664288,0.6067179487179487
pmm_mi,xgb,6,0.36872727272727274,0.08832272727272727,dead,30,0.6158355206891775,0.11312534214213972,0.018616745967205306,5.689381175912478e-4,-0.3531979792664288,0.6067179487179487
pmm_si,cph,6,0.36872727272727274,0.08832272727272727,dead,30,0.6096385347195091,0.11340145052988741,0.016221454665517054,2.794609023071487e-4,-0.30637789996045733,0.5878461538461538
pmm_si,xgb,6,0.36872727272727274,0.08832272727272727,dead,30,0.6033132814648772,0.11311495604602492,0.01870684727084626,2.0576418980645434e-4,-0.30637789996045733,0.5878461538461538
pmm_mi,cph,6,0.05768095238095238,0.056952380952380956,txpl,0,0.7230447465714522,0.06619719737406943,0.04408858632049373,2.2476326447349806e-4,NA,NA
pmm_mi,xgb,6,0.05768095238095238,0.056952380952380956,txpl,0,0.7137527520238256,0.06655452507528052,0.03892864539306484,1.0458195207311331e-4,NA,NA
pmm_si,cph,6,0.05768095238095238,0.056952380952380956,txpl,0,0.7223883478345117,0.0661877320594135,0.04422526887916067,2.429149402573109e-4,NA,NA
pmm_si,xgb,6,0.05768095238095238,0.056952380952380956,txpl,0,0.7102769074796184,0.06658497665215606,0.03848891363621465,1.6877055580413568e-4,NA,NA
pmm_mi,cph,6,0.21424186046511629,0.07031627906976744,txpl,15,0.7141814073017141,0.06662277518129278,0.037943089237971406,2.266161089483276e-4,-0.3372485573634365,0.6185641025641025
pmm_mi,xgb,6,0.21424186046511629,0.07031627906976744,txpl,15,0.7185142760448963,0.06659531901485582,0.03833956618736034,2.2433430072827442e-4,-0.3372485573634365,0.6185641025641025
pmm_si,cph,6,0.21424186046511629,0.07031627906976744,txpl,15,0.7139504084601147,0.06658338259796047,0.03851193235392525,1.6544081838545312e-4,-0.35460305998610353,0.6146666666666667
pmm_si,xgb,6,0.21424186046511629,0.07031627906976744,txpl,15,0.7095411335189283,0.06680030381504089,0.03537951171525866,2.642185437805737e-4,-0.35460305998610353,0.6146666666666667
pmm_mi,cph,6,0.36872727272727274,0.08832272727272727,txpl,30,0.7213560579819591,0.06636305682880615,0.04169351595288329,1.6524133560393025e-4,-0.31118444186870364,0.6015692307692307
pmm_mi,xgb,6,0.36872727272727274,0.08832272727272727,txpl,30,0.7197213854599199,0.06665159498341942,0.03752692089723075,2.945892045719387e-4,-0.31118444186870364,0.6015692307692307
pmm_si,cph,6,0.36872727272727274,0.08832272727272727,txpl,30,0.690788159261846,0.06712514792964329,0.03068864549836514,9.148898749855256e-5,-0.3554105141967635,0.5967179487179487
pmm_si,xgb,6,0.36872727272727274,0.08832272727272727,txpl,30,0.7081985523916058,0.06697147135852358,0.03290779063102611,2.737956069991617e-4,-0.3554105141967635,0.5967179487179487
bayesreg_mi,cph,6,0.05768095238095238,0.056952380952380956,dead,0,0.6266292468300683,0.11247418206474545,0.0242656800039881,1.241963478036232e-4,NA,NA
bayesreg_mi,xgb,6,0.05768095238095238,0.056952380952380956,dead,0,0.6203513248180567,0.11240543943645523,0.024862035011316674,2.0507323565670745e-4,NA,NA
bayesreg_si,cph,6,0.05768095238095238,0.056952380952380956,dead,0,0.6267935931454923,0.11248098910794264,0.0242066276459868,9.715928704120567e-5,NA,NA
bayesreg_si,xgb,6,0.05768095238095238,0.056952380952380956,dead,0,0.6135257473084632,0.11261261194254187,0.023064775225671408,1.6850424627449622e-4,NA,NA
bayesreg_mi,cph,6,0.21424186046511629,0.07031627906976744,dead,15,0.6242426779167459,0.1126619478813582,0.02263677683680909,1.572350763809358e-4,-0.35846493000596197,0.6221538461538462
bayesreg_mi,xgb,6,0.21424186046511629,0.07031627906976744,dead,15,0.6184950743143866,0.11279010847253983,0.021524960018128758,4.351205133326611e-4,-0.35846493000596197,0.6221538461538462
bayesreg_si,cph,6,0.21424186046511629,0.07031627906976744,dead,15,0.6270526176396951,0.11250622602585747,0.023987692718091536,1.443632989083842e-4,-0.35318677686411165,0.6211282051282051
bayesreg_si,xgb,6,0.21424186046511629,0.07031627906976744,dead,15,0.6215823950153495,0.11267601837177131,0.02251471273157879,4.451437460095678e-4,-0.35318677686411165,0.6211282051282051
bayesreg_mi,cph,6,0.36872727272727274,0.08832272727272727,dead,30,0.6148374950078644,0.11331064325344994,0.017009224574120574,3.943017686513727e-4,-0.41678255858868285,0.6048615384615385
bayesreg_mi,xgb,6,0.36872727272727274,0.08832272727272727,dead,30,0.6277045687457492,0.11322336546380521,0.01776637553237992,0.0011031380171246576,-0.41678255858868285,0.6048615384615385
bayesreg_si,cph,6,0.36872727272727274,0.08832272727272727,dead,30,0.6088921944522264,0.11343582981540352,0.015923208008735812,2.6985229689706163e-4,-0.4131983930309874,0.606051282051282
bayesreg_si,xgb,6,0.36872727272727274,0.08832272727272727,dead,30,0.6071971822006104,0.11354158124062178,0.015005794847068654,6.619467916266832e-4,-0.4131983930309874,0.606051282051282
bayesreg_mi,cph,6,0.05768095238095238,0.056952380952380956,txpl,0,0.722747341573824,0.06620251540380839,0.044011792052346066,2.454641225439488e-4,NA,NA
bayesreg_mi,xgb,6,0.05768095238095238,0.056952380952380956,txpl,0,0.7132060931194842,0.06673758497793146,0.03628519435174271,1.1318050127317532e-4,NA,NA
bayesreg_si,cph,6,0.05768095238095238,0.056952380952380956,txpl,0,0.7180065787877584,0.06635795605077835,0.04176717302793842,1.820176026180295e-4,NA,NA
bayesreg_si,xgb,6,0.05768095238095238,0.056952380952380956,txpl,0,0.7066276140277844,0.06707862470292242,0.03136045767754814,1.8737147840609727e-4,NA,NA
bayesreg_mi,cph,6,0.21424186046511629,0.07031627906976744,txpl,15,0.7269289687025416,0.06597963894320089,0.04723020855616422,3.033169301698187e-4,-0.3764593926448532,0.6161435897435897
bayesreg_mi,xgb,6,0.21424186046511629,0.07031627906976744,txpl,15,0.7221129215933829,0.06651541187576546,0.03949345410589744,4.2967268224991973e-4,-0.3764593926448532,0.6161435897435897
bayesreg_si,cph,6,0.21424186046511629,0.07031627906976744,txpl,15,0.7245122612479594,0.06593477193121923,0.04787810439695939,4.5559374082175985e-4,-0.37409086498799077,0.6133333333333333
bayesreg_si,xgb,6,0.21424186046511629,0.07031627906976744,txpl,15,0.7075953032934835,0.0667139275846175,0.036626815646658484,1.475564855659616e-4,-0.37409086498799077,0.6133333333333333
bayesreg_mi,cph,6,0.36872727272727274,0.08832272727272727,txpl,30,0.7087778674756787,0.06681336360445504,0.03519092364421539,1.7509100376193835e-4,-0.35006234606707576,0.6037846153846154
bayesreg_mi,xgb,6,0.36872727272727274,0.08832272727272727,txpl,30,0.711843784725334,0.06702902036477668,0.032076762217355004,4.778306627029443e-4,-0.35006234606707576,0.6037846153846154
bayesreg_si,cph,6,0.36872727272727274,0.08832272727272727,txpl,30,0.7090896367892059,0.06662355823362102,0.037931781679830356,1.4079139681496292e-4,-0.35138628324544113,0.607025641025641
bayesreg_si,xgb,6,0.36872727272727274,0.08832272727272727,txpl,30,0.6999457912445763,0.06720933046139642,0.029473019367238673,3.078104957225632e-4,-0.35138628324544113,0.607025641025641
hotdeck_si,cph,6,0.05768095238095238,0.056952380952380956,dead,0,0.626757589843802,0.11246393705893813,0.02435455732313152,7.589118459137857e-5,NA,NA
hotdeck_si,xgb,6,0.05768095238095238,0.056952380952380956,dead,0,0.6192820837718783,0.1127634739373639,0.021756019534110327,4.4807522418090554e-4,NA,NA
hotdeck_si,cph,6,0.21424186046511629,0.07031627906976744,dead,15,0.5997276098672887,0.11381545046758297,0.012629928679106839,6.126544091902984e-4,-0.3295454764234166,0.5721025641025641
hotdeck_si,xgb,6,0.21424186046511629,0.07031627906976744,dead,15,0.6167377916171505,0.11283764742506747,0.021112550817489528,3.926885539770302e-4,-0.3295454764234166,0.5721025641025641
hotdeck_si,cph,6,0.36872727272727274,0.08832272727272727,dead,30,0.6093374557162741,0.11361131391165007,0.014400851035980322,4.779969515883505e-4,-0.45191783191991225,0.5689230769230769
hotdeck_si,xgb,6,0.36872727272727274,0.08832272727272727,dead,30,0.6029904128337503,0.11328837424993005,0.017202412296027925,2.3672439221197634e-4,-0.45191783191991225,0.5689230769230769
hotdeck_si,cph,6,0.05768095238095238,0.056952380952380956,txpl,0,0.7239118017283499,0.06614408606399853,0.04485553280019661,2.2615103277932627e-4,NA,NA
hotdeck_si,xgb,6,0.05768095238095238,0.056952380952380956,txpl,0,0.7153733410153003,0.06679450930566368,0.035463186521293766,2.0158925415649922e-4,NA,NA
hotdeck_si,cph,6,0.21424186046511629,0.07031627906976744,txpl,15,0.7018979544005836,0.0668762294282975,0.03428311846627419,1.3298509018606555e-4,-0.2844199403488506,0.5740512820512821
hotdeck_si,xgb,6,0.21424186046511629,0.07031627906976744,txpl,15,0.7050325331568302,0.06704997140152512,0.0317742216876844,2.0657630413194024e-4,-0.2844199403488506,0.5740512820512821
hotdeck_si,cph,6,0.36872727272727274,0.08832272727272727,txpl,30,0.6859496487882017,0.06740117612916467,0.026702698707765093,2.7721532810455533e-4,-0.31019658394924304,0.5683589743589743
hotdeck_si,xgb,6,0.36872727272727274,0.08832272727272727,txpl,30,0.702952763715371,0.06717902736885606,0.029910606956716657,2.5734169698098325e-4,-0.31019658394924304,0.5683589743589743
hotdeck_mi,cph,6,0.05768095238095238,0.056952380952380956,dead,0,0.6255952832898463,0.11255209879844169,0.023589737936450805,9.962358665576378e-5,NA,NA
hotdeck_mi,xgb,6,0.05768095238095238,0.056952380952380956,dead,0,0.6191224394727813,0.11236091900933752,0.025248257946057673,3.287055453886842e-4,NA,NA
hotdeck_mi,cph,6,0.21424186046511629,0.07031627906976744,dead,15,0.6102549367816349,0.11326098548662804,0.01744001488042035,1.6062538363057665e-4,-0.4481105136134648,0.5517333333333334
hotdeck_mi,xgb,6,0.21424186046511629,0.07031627906976744,dead,15,0.6129713317851342,0.11303671018806767,0.01938564455218572,3.686085137695569e-4,-0.4481105136134648,0.5517333333333334
hotdeck_mi,cph,6,0.36872727272727274,0.08832272727272727,dead,30,0.5996798631582099,0.11371694220507382,0.013484506065391089,3.0649181198804786e-4,-0.370898020644254,0.5546974358974359
hotdeck_mi,xgb,6,0.36872727272727274,0.08832272727272727,dead,30,0.6097348987949052,0.11331449623409913,0.01697579925477455,5.27912710737972e-4,-0.370898020644254,0.5546974358974359
hotdeck_mi,cph,6,0.05768095238095238,0.056952380952380956,txpl,0,0.7245103606163767,0.06613152975676362,0.04503685040691785,1.9721885941847782e-4,NA,NA
hotdeck_mi,xgb,6,0.05768095238095238,0.056952380952380956,txpl,0,0.7147180119304668,0.06654743433931624,0.039031038178689026,1.1499487134420389e-4,NA,NA
hotdeck_mi,cph,6,0.21424186046511629,0.07031627906976744,txpl,15,0.7251066834716812,0.06619072634025125,0.04418203038354296,1.2936079234189418e-4,-0.37212090166071565,0.5537846153846154
hotdeck_mi,xgb,6,0.21424186046511629,0.07031627906976744,txpl,15,0.7141856740510556,0.06658438194143164,0.038497501473643725,2.0521073842940367e-4,-0.37212090166071565,0.5537846153846154
hotdeck_mi,cph,6,0.36872727272727274,0.08832272727272727,txpl,30,0.7126619315859427,0.06677083961145654,0.03580498544554511,2.5671205095688506e-4,-0.4276943512265338,0.5525128205128205
hotdeck_mi,xgb,6,0.36872727272727274,0.08832272727272727,txpl,30,0.7059997668117886,0.06712426864498802,0.03070134268602842,4.0733403512460583e-4,-0.4276943512265338,0.5525128205128205
nbrs_mi,cph,6,0.05768095238095238,0.056952380952380956,dead,0,0.6259724765613357,0.11251632601709227,0.023900073427170376,1.0195935146921559e-4,NA,NA
