iteration,outcome,additional_missing_pct,md_strat,prop_miss_train,prop_miss_test,model,auc,bri,ipa,cal_error,numeric,nominal
7,txpl,15,ranger_mi,0.21290697674418604,0.07165116279069768,xgb,0.7065492122167086,0.07035565711867373,0.03700586489264257,2.0403922321907288e-4,-0.04694424291214572,0.6064820512820512
8,txpl,15,ranger_mi,0.21371627906976745,0.07084186046511629,cph,0.7317321171069271,0.06712770820710445,0.04962347135155276,1.468823824215439e-4,-0.050351130281477266,0.607323076923077
8,txpl,15,ranger_mi,0.21371627906976745,0.07084186046511629,xgb,0.7068950655971034,0.0683231028502671,0.03269938677192108,1.7190224969255259e-4,-0.050351130281477266,0.607323076923077
9,txpl,15,ranger_mi,0.21372558139534883,0.07083255813953489,cph,0.733425971712385,0.06884205703658033,0.05401178645365423,1.1393264194185555e-4,-0.05360033435504141,0.609948717948718
9,txpl,15,ranger_mi,0.21372558139534883,0.07083255813953489,xgb,0.7167966663834071,0.06956950265140657,0.04401564445493489,2.605949414513677e-4,-0.05360033435504141,0.609948717948718
10,txpl,15,ranger_mi,0.2130372093023256,0.07152093023255814,cph,0.7363452916009199,0.06627542617162216,0.05151060023244225,2.1899616533804997e-4,-0.04203933043825319,0.6086564102564103
10,txpl,15,ranger_mi,0.2130372093023256,0.07152093023255814,xgb,0.7376372984319539,0.06677012207915739,0.04443084455964563,4.7776801166513945e-4,-0.04203933043825319,0.6086564102564103
1,txpl,15,pmm_mi,0.21302790697674417,0.07153023255813953,cph,0.7060031418841909,0.07169183649814614,0.04204386688423267,8.09895721324424e-5,-0.312839614940183,0.6181948717948718
1,txpl,15,pmm_mi,0.21302790697674417,0.07153023255813953,xgb,0.7072925248587462,0.07186611742531678,0.03971510127822786,2.543902546226858e-4,-0.312839614940183,0.6181948717948718
1,txpl,15,pmm_si,0.21302790697674417,0.07153023255813953,cph,0.7004406265819344,0.07203693035850907,0.03743267548249185,2.6598318359905313e-4,-0.3060681452462241,0.6117948717948718
1,txpl,15,pmm_si,0.21302790697674417,0.07153023255813953,xgb,0.6982489570874485,0.07206724176860228,0.037027650271526213,9.358701231707661e-5,-0.3060681452462241,0.6117948717948718
2,txpl,15,pmm_mi,0.2137906976744186,0.07076744186046512,cph,0.7235423910271216,0.06530381258592355,0.042822829194408274,2.5510500489718085e-4,-0.35830226731669174,0.6235076923076923
2,txpl,15,pmm_mi,0.2137906976744186,0.07076744186046512,xgb,0.7092890744318743,0.06577336032983923,0.03594052993373331,3.3792184366774865e-4,-0.35830226731669174,0.6235076923076923
2,txpl,15,pmm_si,0.2137906976744186,0.07076744186046512,cph,0.720390828043112,0.06556538874743449,0.03898883053015256,3.362052349340418e-4,-0.2990077218998522,0.6204102564102564
2,txpl,15,pmm_si,0.2137906976744186,0.07076744186046512,xgb,0.7036833317392805,0.06623177285369736,0.02922144286556172,4.6540452463656774e-4,-0.2990077218998522,0.6204102564102564
3,txpl,15,pmm_mi,0.21502325581395348,0.06953488372093024,cph,0.7127428793308133,0.06812657373446272,0.03787293707152528,2.1181531768628726e-4,-0.303470366963274,0.6194666666666667
3,txpl,15,pmm_mi,0.21502325581395348,0.06953488372093024,xgb,0.7028622292692872,0.06840815885476431,0.0338962118392232,7.298631620795957e-5,-0.303470366963274,0.6194666666666667
3,txpl,15,pmm_si,0.21502325581395348,0.06953488372093024,cph,0.7084266760791242,0.06827577625548124,0.03576580360715065,2.50459643172298e-4,-0.28747531664576786,0.6172307692307692
3,txpl,15,pmm_si,0.21502325581395348,0.06953488372093024,xgb,0.7029925647418203,0.06836228651836923,0.034544050323769504,1.4019384641152414e-4,-0.28747531664576786,0.6172307692307692
4,txpl,15,pmm_mi,0.214553488372093,0.0700046511627907,cph,0.7233755214889434,0.06559995071492014,0.04707083149707347,4.2595103826722905e-4,-0.29632104121693353,0.6208
4,txpl,15,pmm_mi,0.214553488372093,0.0700046511627907,xgb,0.7106194266841569,0.06650189624379739,0.033968836853768836,2.044840117380894e-4,-0.29632104121693353,0.6208
4,txpl,15,pmm_si,0.214553488372093,0.0700046511627907,cph,0.7224032071221554,0.06585853540767506,0.04331453452475753,4.1913443503441836e-4,-0.2809943209935597,0.6197948717948718
4,txpl,15,pmm_si,0.214553488372093,0.0700046511627907,xgb,0.7045319663657601,0.06678233091938139,0.029895138942241717,3.8290924537583165e-4,-0.2809943209935597,0.6197948717948718
5,txpl,15,pmm_mi,0.21452093023255814,0.07003720930232558,cph,0.7295168168447443,0.06956604346128303,0.05003423325215994,1.2251751466542174e-4,-0.34752626790605257,0.6220717948717949
5,txpl,15,pmm_mi,0.21452093023255814,0.07003720930232558,xgb,0.7213906273579117,0.07025174739013562,0.04067053760232775,2.9163530048755394e-4,-0.34752626790605257,0.6220717948717949
5,txpl,15,pmm_si,0.21452093023255814,0.07003720930232558,cph,0.7271535701183308,0.06965987049470844,0.048752969214206576,9.585476544164134e-5,-0.30257525750763226,0.6292307692307693
5,txpl,15,pmm_si,0.21452093023255814,0.07003720930232558,xgb,0.7145901587334973,0.07037306936337329,0.0390138137813989,2.4331297224780324e-4,-0.30257525750763226,0.6292307692307693
6,txpl,15,pmm_mi,0.21374883720930232,0.0708093023255814,cph,0.7204257741155523,0.07268333216157032,0.04657155627652532,3.7675660534396957e-4,-0.3008834731658005,0.6208410256410256
6,txpl,15,pmm_mi,0.21374883720930232,0.0708093023255814,xgb,0.720893975046725,0.0732316766509835,0.03937861096681672,6.158282949930427e-4,-0.3008834731658005,0.6208410256410256
6,txpl,15,pmm_si,0.21374883720930232,0.0708093023255814,cph,0.7298836223345346,0.07225320788910233,0.05221374002774948,1.6199886307635691e-4,-0.273564954941844,0.6281025641025642
6,txpl,15,pmm_si,0.21374883720930232,0.0708093023255814,xgb,0.711094174406593,0.0732965998586175,0.038526976472701646,2.0980031477100912e-4,-0.273564954941844,0.6281025641025642
7,txpl,15,pmm_mi,0.21290697674418604,0.07165116279069768,cph,0.7120640337913707,0.07017192159259254,0.03952074772187386,1.1984931475882873e-4,-0.35549518524004375,0.6104820512820512
7,txpl,15,pmm_mi,0.21290697674418604,0.07165116279069768,xgb,0.7114743653337485,0.07022995054160736,0.038726475592861576,8.575854431840186e-5,-0.35549518524004375,0.6104820512820512
7,txpl,15,pmm_si,0.21290697674418604,0.07165116279069768,cph,0.7181554089224215,0.06993021289790516,0.04282913918491982,8.032095538524611e-5,-0.3830499415926167,0.6131282051282051
7,txpl,15,pmm_si,0.21290697674418604,0.07165116279069768,xgb,0.6980451196874592,0.07048908905489687,0.03517951322056356,1.0666034956174152e-4,-0.3830499415926167,0.6131282051282051
8,txpl,15,pmm_mi,0.21371627906976745,0.07084186046511629,cph,0.7349396412420905,0.06714838663912956,0.04933071152150936,2.336796960222103e-4,-0.3093731921796096,0.6173333333333333
8,txpl,15,pmm_mi,0.21371627906976745,0.07084186046511629,xgb,0.7164383131741158,0.06790607177000187,0.038603603688997956,2.3775258894744874e-4,-0.3093731921796096,0.6173333333333333
8,txpl,15,pmm_si,0.21371627906976745,0.07084186046511629,cph,0.727250846872207,0.06740477994869429,0.045700762130699846,2.0390337833720506e-4,-0.3003383986851677,0.6215384615384616
8,txpl,15,pmm_si,0.21371627906976745,0.07084186046511629,xgb,0.7154288939886485,0.06797153377365263,0.037676809769622066,4.0753752339152464e-4,-0.3003383986851677,0.6215384615384616
9,txpl,15,pmm_mi,0.21372558139534883,0.07083255813953489,cph,0.7279528429270199,0.06909842296235288,0.050488952381353536,9.546498552846258e-5,-0.3652363016058786,0.6157948717948718
9,txpl,15,pmm_mi,0.21372558139534883,0.07083255813953489,xgb,0.7217268556272701,0.06950662978402523,0.044879607474851646,4.564092021507306e-4,-0.3652363016058786,0.6157948717948718
9,txpl,15,pmm_si,0.21372558139534883,0.07083255813953489,cph,0.7174733558624741,0.06960469222441426,0.04353208944891118,4.0624941899361515e-5,-0.3224080692166458,0.6153846153846154
9,txpl,15,pmm_si,0.21372558139534883,0.07083255813953489,xgb,0.7144690958149801,0.06968311832317521,0.042454402810017555,4.0186140269536256e-4,-0.3224080692166458,0.6153846153846154
10,txpl,15,pmm_mi,0.2130372093023256,0.07152093023255814,cph,0.7305811681673993,0.06634668135382991,0.05049084390786507,2.871196467720229e-4,-0.3269071111619386,0.6121025641025641
10,txpl,15,pmm_mi,0.2130372093023256,0.07152093023255814,xgb,0.734359597912331,0.06678168939290106,0.0442653009320384,4.6822616458059934e-4,-0.3269071111619386,0.6121025641025641
10,txpl,15,pmm_si,0.2130372093023256,0.07152093023255814,cph,0.7261003391181948,0.06639037065693322,0.04986559193635132,2.1611124186812793e-4,-0.3365376654565091,0.6149743589743589
10,txpl,15,pmm_si,0.2130372093023256,0.07152093023255814,xgb,0.7347425689020094,0.0665341579574755,0.047807804634729445,3.3142877898829264e-4,-0.3365376654565091,0.6149743589743589
1,txpl,15,bayesreg_mi,0.21302790697674417,0.07153023255813953,cph,0.7055188176594323,0.07163947186481688,0.042743570282923304,9.490735442979238e-5,-0.3278770386019849,0.6227692307692307
1,txpl,15,bayesreg_mi,0.21302790697674417,0.07153023255813953,xgb,0.7031336668525408,0.07212920271612584,0.03619971960894097,2.4413314865447905e-4,-0.3278770386019849,0.6227692307692307
1,txpl,15,bayesreg_si,0.21302790697674417,0.07153023255813953,cph,0.6993296794291769,0.07208127063377645,0.03684019465467092,1.6968167021368233e-4,-0.31905657734613263,0.622051282051282
1,txpl,15,bayesreg_si,0.21302790697674417,0.07153023255813953,xgb,0.6885414549676098,0.0724445391570644,0.03198615091901347,6.1027510921066993e-005,-0.31905657734613263,0.622051282051282
2,txpl,15,bayesreg_mi,0.2137906976744186,0.07076744186046512,cph,0.7180045946484035,0.06545633481601372,0.04058726604883256,1.9751049933571118e-4,-0.3746955955204368,0.6233025641025641
2,txpl,15,bayesreg_mi,0.2137906976744186,0.07076744186046512,xgb,0.7103572981135285,0.0657349104019363,0.03650410182564057,1.9212380038311554e-4,-0.3746955955204368,0.6233025641025641
2,txpl,15,bayesreg_si,0.2137906976744186,0.07076744186046512,cph,0.7047911976187645,0.0660914560346244,0.031278107715259185,3.255596628029167e-4,-0.3598714572153254,0.6231794871794872
2,txpl,15,bayesreg_si,0.2137906976744186,0.07076744186046512,xgb,0.7080934002672322,0.0659037130247285,0.03402991218018592,2.3423980744516012e-4,-0.3598714572153254,0.6231794871794872
3,txpl,15,bayesreg_mi,0.21502325581395348,0.06953488372093024,cph,0.7031657810971584,0.06840679367543723,0.03391549177514741,2.573126986395765e-4,-0.2960600484179273,0.6218871794871795
3,txpl,15,bayesreg_mi,0.21502325581395348,0.06953488372093024,xgb,0.6971170241209875,0.06857746887602821,0.03150510739123025,7.591449264747542e-5,-0.2960600484179273,0.6218871794871795
3,txpl,15,bayesreg_si,0.21502325581395348,0.06953488372093024,cph,0.6987652147742376,0.06837106932875174,0.03442001385614202,2.909960751336122e-4,-0.28968908993007286,0.6223589743589744
3,txpl,15,bayesreg_si,0.21502325581395348,0.06953488372093024,xgb,0.696168044894959,0.06869159024289714,0.0298934124313317,4.262096021985729e-5,-0.28968908993007286,0.6223589743589744
4,txpl,15,bayesreg_mi,0.214553488372093,0.0700046511627907,cph,0.7184651045515543,0.0657411926679263,0.04501909860140718,3.9830463854617317e-4,-0.3214469033445311,0.6209641025641026
4,txpl,15,bayesreg_mi,0.214553488372093,0.0700046511627907,xgb,0.7151830546134484,0.06630830989936405,0.036780943756654416,2.2475277408732694e-4,-0.3214469033445311,0.6209641025641026
4,txpl,15,bayesreg_si,0.214553488372093,0.0700046511627907,cph,0.7196656117037697,0.06574461343905195,0.04496940721370202,3.820332003391674e-4,-0.3161975940392977,0.6187692307692307
4,txpl,15,bayesreg_si,0.214553488372093,0.0700046511627907,xgb,0.7179123207302176,0.06624757096368389,0.03766326002126541,2.477737322461738e-4,-0.3161975940392977,0.6187692307692307
5,txpl,15,bayesreg_mi,0.21452093023255814,0.07003720930232558,cph,0.723557720916554,0.06971314821710535,0.048025430175199335,7.569396022479545e-5,-0.3909294688100356,0.6234461538461539
5,txpl,15,bayesreg_mi,0.21452093023255814,0.07003720930232558,xgb,0.7195335947844923,0.07020989353074758,0.04124207698629523,2.673746952098565e-4,-0.3909294688100356,0.6234461538461539
5,txpl,15,bayesreg_si,0.21452093023255814,0.07003720930232558,cph,0.7217619508387144,0.06974560724353664,0.047582182832135334,8.335261468952848e-5,-0.39739273016408105,0.6225641025641026
5,txpl,15,bayesreg_si,0.21452093023255814,0.07003720930232558,xgb,0.7195781119651979,0.07018709093158972,0.04155346006221927,1.356560514169494e-4,-0.39739273016408105,0.6225641025641026
6,txpl,15,bayesreg_mi,0.21374883720930232,0.0708093023255814,cph,0.7148586431711837,0.07285128241325727,0.044368457679822226,3.705670142589852e-4,-0.3148202019348292,0.6246153846153847
6,txpl,15,bayesreg_mi,0.21374883720930232,0.0708093023255814,xgb,0.7148685714249632,0.07335149739005876,0.037806854452842154,4.6618566220648863e-4,-0.3148202019348292,0.6246153846153847
6,txpl,15,bayesreg_si,0.21374883720930232,0.0708093023255814,cph,0.7052564613278507,0.07309554445488209,0.04116433410319009,1.726266772353804e-4,-0.3110979721121039,0.6231794871794872
6,txpl,15,bayesreg_si,0.21374883720930232,0.0708093023255814,xgb,0.7094096990922544,0.07353312238438423,0.03542437651008534,4.219896305637302e-4,-0.3110979721121039,0.6231794871794872
7,txpl,15,bayesreg_mi,0.21290697674418604,0.07165116279069768,cph,0.7163440119675532,0.0700059044562423,0.04179310982010476,1.0393133658791632e-4,-0.3610296018885964,0.6093128205128205
7,txpl,15,bayesreg_mi,0.21290697674418604,0.07165116279069768,xgb,0.7081574307086796,0.07023393742737613,0.03867190503279705,1.7425933011862163e-4,-0.3610296018885964,0.6093128205128205
7,txpl,15,bayesreg_si,0.21290697674418604,0.07165116279069768,cph,0.7162861461332581,0.07003658728177124,0.04137313817542165,1.1983031020427395e-4,-0.36008525370794886,0.6063589743589743
7,txpl,15,bayesreg_si,0.21290697674418604,0.07165116279069768,xgb,0.6937482564584952,0.0708701873610678,0.029963224314002446,1.650984598683404e-4,-0.36008525370794886,0.6063589743589743
8,txpl,15,bayesreg_mi,0.21371627906976745,0.07084186046511629,cph,0.7321951056533911,0.06718266930758209,0.048845346471712126,1.8014908446093106e-4,-0.3514622996587538,0.6134564102564103
8,txpl,15,bayesreg_mi,0.21371627906976745,0.07084186046511629,xgb,0.7132615415859724,0.06799644090671875,0.03732418109669122,9.798944443641826e-5,-0.3514622996587538,0.6134564102564103
8,txpl,15,bayesreg_si,0.21371627906976745,0.07084186046511629,cph,0.7269134362809819,0.06723185383016128,0.04814900487030016,2.1875663893868708e-4,-0.3487260827978902,0.6123076923076923
8,txpl,15,bayesreg_si,0.21371627906976745,0.07084186046511629,xgb,0.696023448731338,0.06844508557599004,0.030972387258248357,3.2516841645571803e-4,-0.3487260827978902,0.6123076923076923
9,txpl,15,bayesreg_mi,0.21372558139534883,0.07083255813953489,cph,0.7254643008329481,0.06912655909936569,0.050102321662653604,1.3908122616140887e-4,-0.35411270415386736,0.613025641025641
9,txpl,15,bayesreg_mi,0.21372558139534883,0.07083255813953489,xgb,0.7142839460157454,0.0697927449948713,0.04094797572490427,3.570538371443371e-4,-0.35411270415386736,0.613025641025641
9,txpl,15,bayesreg_si,0.21372558139534883,0.07083255813953489,cph,0.7169312149108564,0.06968246464368764,0.04246338530004312,1.0806212244561856e-4,-0.36446200249608846,0.6144615384615385
9,txpl,15,bayesreg_si,0.21372558139534883,0.07083255813953489,xgb,0.7110230211745442,0.06994109964579644,0.0389093708772108,2.476212439820681e-4,-0.36446200249608846,0.6144615384615385
10,txpl,15,bayesreg_mi,0.2130372093023256,0.07152093023255814,cph,0.736644263048554,0.06615429756802843,0.05324411147716501,3.3394212650994385e-4,-0.3244405712925824,0.6161641025641026
10,txpl,15,bayesreg_mi,0.2130372093023256,0.07152093023255814,xgb,0.7366634672911012,0.0667494680627324,0.04472643097490314,3.6816126430088135e-4,-0.3244405712925824,0.6161641025641026
10,txpl,15,bayesreg_si,0.2130372093023256,0.07152093023255814,cph,0.7332086292925888,0.06617846994266362,0.05289817268154995,3.2415349547702745e-4,-0.3145070713762751,0.6144615384615385
10,txpl,15,bayesreg_si,0.2130372093023256,0.07152093023255814,xgb,0.7280912735129199,0.06702994281667418,0.04071246461688505,3.776314321163555e-4,-0.3145070713762751,0.6144615384615385
1,txpl,15,hotdeck_si,0.21302790697674417,0.07153023255813953,cph,0.7049472962583531,0.07172086942934139,0.04165592488331138,2.588450388828475e-4,-0.32360290232207534,0.5715897435897436
1,txpl,15,hotdeck_si,0.21302790697674417,0.07153023255813953,xgb,0.699183319632745,0.07215797475418384,0.035815263697833055,1.5077869196723689e-4,-0.32360290232207534,0.5715897435897436
2,txpl,15,hotdeck_si,0.2137906976744186,0.07076744186046512,cph,0.7186660474567558,0.06544130819864391,0.04080751559524132,3.17863608273443e-4,-0.31341957099922835,0.5733333333333334
2,txpl,15,hotdeck_si,0.2137906976744186,0.07076744186046512,xgb,0.7014422086822157,0.06641314198867435,0.02656306215830495,3.85265521219934e-4,-0.31341957099922835,0.5733333333333334
3,txpl,15,hotdeck_si,0.21502325581395348,0.06953488372093024,cph,0.7078862449811023,0.06836237880887057,0.03454274693826043,1.269426157639575e-4,-0.29359061026273375,0.5766153846153846
3,txpl,15,hotdeck_si,0.21502325581395348,0.06953488372093024,xgb,0.6872838316126041,0.06909408572947297,0.02420911364580114,2.5261080440456315e-4,-0.29359061026273375,0.5766153846153846
4,txpl,15,hotdeck_si,0.214553488372093,0.0700046511627907,cph,0.7095674943667387,0.06613965929727489,0.03923082483529661,5.343266569172391e-4,-0.33191447027967536,0.5699487179487179
4,txpl,15,hotdeck_si,0.214553488372093,0.0700046511627907,xgb,0.708111717418703,0.06658422050168274,0.03277296420814413,3.0307008757104396e-4,-0.33191447027967536,0.5699487179487179
5,txpl,15,hotdeck_si,0.21452093023255814,0.07003720930232558,cph,0.719781626024921,0.06983039399730127,0.04642436919860726,1.4197459683662936e-4,-0.4524610166786004,0.572
5,txpl,15,hotdeck_si,0.21452093023255814,0.07003720930232558,xgb,0.6972229417381332,0.07106853154932492,0.029516863317493702,2.0905997670971752e-4,-0.4524610166786004,0.572
6,txpl,15,hotdeck_si,0.21374883720930232,0.0708093023255814,cph,0.6914725009602976,0.07359081496938209,0.03466759018930099,8.145083504222326e-5,-0.2994649670337605,0.5688205128205128
6,txpl,15,hotdeck_si,0.21374883720930232,0.0708093023255814,xgb,0.7192053864276481,0.07307305102639518,0.04145939314738212,3.217126463514061e-4,-0.2994649670337605,0.5688205128205128
7,txpl,15,hotdeck_si,0.21290697674418604,0.07165116279069768,cph,0.7198925948861721,0.06981479990115093,0.04440885634685343,6.947244134753267e-5,-0.40967941884530573,0.5727179487179487
7,txpl,15,hotdeck_si,0.21290697674418604,0.07165116279069768,xgb,0.7009473256138964,0.0704579414380575,0.0356058467034317,9.985046359323668e-5,-0.40967941884530573,0.5727179487179487
8,txpl,15,hotdeck_si,0.21371627906976745,0.07084186046511629,cph,0.7299870798332326,0.0671606470697556,0.04915713155268098,1.4049760405236445e-4,-0.3788266902359819,0.5795897435897436
8,txpl,15,hotdeck_si,0.21371627906976745,0.07084186046511629,xgb,0.707493691446044,0.06796844244035229,0.03772057605763257,5.774969473558648e-5,-0.3788266902359819,0.5795897435897436
9,txpl,15,hotdeck_si,0.21372558139534883,0.07083255813953489,cph,0.7265498428164224,0.06905446088466394,0.0510930541343656,1.6569301700674536e-4,-0.3293858117231363,0.5772307692307692
9,txpl,15,hotdeck_si,0.21372558139534883,0.07083255813953489,xgb,0.7057851218997274,0.06992089572830318,0.03918700156750132,1.626374407366209e-4,-0.3293858117231363,0.5772307692307692
10,txpl,15,hotdeck_si,0.2130372093023256,0.07152093023255814,cph,0.731917153278026,0.06633087108296487,0.05071710988892586,3.255147504157594e-4,-0.34047027594229917,0.5768205128205128
10,txpl,15,hotdeck_si,0.2130372093023256,0.07152093023255814,xgb,0.727488849746873,0.06708763274835952,0.03988684504960893,3.7318214628296654e-4,-0.34047027594229917,0.5768205128205128
1,txpl,15,hotdeck_mi,0.21302790697674417,0.07153023255813953,cph,0.7073297832430476,0.07168898854665304,0.04208192160193702,1.7917408487734993e-4,-0.3951712939995211,0.5566153846153846
1,txpl,15,hotdeck_mi,0.21302790697674417,0.07153023255813953,xgb,0.7061424273416691,0.07197500899309729,0.03826007724348113,2.601824869424693e-4,-0.3951712939995211,0.5566153846153846
2,txpl,15,hotdeck_mi,0.2137906976744186,0.07076744186046512,cph,0.7248650222276397,0.06528007113184041,0.04317081466340689,1.3474600023928308e-4,-0.4410838058851383,0.5596102564102564
2,txpl,15,hotdeck_mi,0.2137906976744186,0.07076744186046512,xgb,0.7079032090111038,0.06585151597985632,0.03479497960514555,2.2257991363326473e-4,-0.4410838058851383,0.5596102564102564
3,txpl,15,hotdeck_mi,0.21502325581395348,0.06953488372093024,cph,0.7110123874569897,0.06814864855993524,0.03756118226231797,1.5245343273664246e-4,-0.3565527647810063,0.5553435897435898
3,txpl,15,hotdeck_mi,0.21502325581395348,0.06953488372093024,xgb,0.7060439352592677,0.06828120884144913,0.03568908115224245,1.1136174215356971e-4,-0.3565527647810063,0.5553435897435898
4,txpl,15,hotdeck_mi,0.214553488372093,0.0700046511627907,cph,0.7223296956814617,0.06563864565783455,0.04650873443183423,2.788573709526874e-4,-0.38618751152914,0.5568410256410257
4,txpl,15,hotdeck_mi,0.214553488372093,0.0700046511627907,xgb,0.7100434262389521,0.06641932453487621,0.035168304064743805,2.2708671777625094e-4,-0.38618751152914,0.5568410256410257
5,txpl,15,hotdeck_mi,0.21452093023255814,0.07003720930232558,cph,0.7210243532125227,0.06986469515729767,0.045955966424278905,1.0751314510419054e-4,-0.46095091410349925,0.5555897435897436
5,txpl,15,hotdeck_mi,0.21452093023255814,0.07003720930232558,xgb,0.7199732576787501,0.07027319051996561,0.04037771888996622,2.2888199482623862e-4,-0.46095091410349925,0.5555897435897436
6,txpl,15,hotdeck_mi,0.21374883720930232,0.0708093023255814,cph,0.7301082295500583,0.07230771083891864,0.05149879395859858,2.6497612122421685e-4,-0.3685661283885113,0.5605128205128205
6,txpl,15,hotdeck_mi,0.21374883720930232,0.0708093023255814,xgb,0.7196532898618874,0.07325816626819266,0.03903113165127825,7.283595942889968e-4,-0.3685661283885113,0.5605128205128205
7,txpl,15,hotdeck_mi,0.21290697674418604,0.07165116279069768,cph,0.7194032264672888,0.06987467650158707,0.04358929446069393,1.0007688454435791e-4,-0.41738850195469074,0.5523897435897436
7,txpl,15,hotdeck_mi,0.21290697674418604,0.07165116279069768,xgb,0.7057276275938585,0.0703645011140009,0.03688481257105558,2.245692695520762e-4,-0.41738850195469074,0.5523897435897436
8,txpl,15,hotdeck_mi,0.21371627906976745,0.07084186046511629,cph,0.7357716568165323,0.0671575964718221,0.04920032112002626,3.253269053307793e-4,-0.402512861661989,0.5558358974358975
8,txpl,15,hotdeck_mi,0.21371627906976745,0.07084186046511629,xgb,0.7129378224674136,0.0679945910152846,0.03735037137558672,2.085410353176106e-4,-0.402512861661989,0.5558358974358975
9,txpl,15,hotdeck_mi,0.21372558139534883,0.07083255813953489,cph,0.7257412815614289,0.06928961117011913,0.047861753269336726,1.3156358922324885e-4,-0.3865074931368669,0.5553846153846154
9,txpl,15,hotdeck_mi,0.21372558139534883,0.07083255813953489,xgb,0.7175158857653446,0.0697947232871725,0.040920791162437076,3.678402295141741e-4,-0.3865074931368669,0.5553846153846154
10,txpl,15,hotdeck_mi,0.2130372093023256,0.07152093023255814,cph,0.735489237968624,0.06627771107044479,0.05147790029465238,1.7522825630313983e-4,-0.41344818075014084,0.5497025641025641
10,txpl,15,hotdeck_mi,0.2130372093023256,0.07152093023255814,xgb,0.7361632278442719,0.06664511206996841,0.0462199038751383,2.605608544724832e-4,-0.41344818075014084,0.5497025641025641
1,txpl,15,nbrs_mi,0.21302790697674417,0.07153023255813953,cph,0.7071951094776718,0.07175882823939521,0.041148714067226755,8.59189019340492e-5,-0.03989538364092115,0.6503384615384615
1,txpl,15,nbrs_mi,0.21302790697674417,0.07153023255813953,xgb,0.6985120745190913,0.07209197465621064,0.03669716604164175,1.1186056952757835e-4,-0.03989538364092115,0.6503384615384615
2,txpl,15,nbrs_mi,0.2137906976744186,0.07076744186046512,cph,0.7134549730619106,0.06576879277000292,0.036007478000446125,2.754596792634431e-4,-0.0331567171396563,0.6635282051282051
2,txpl,15,nbrs_mi,0.2137906976744186,0.07076744186046512,xgb,0.707977442438444,0.0659810992403506,0.03289563967762632,2.3523549545644468e-4,-0.0331567171396563,0.6635282051282051
3,txpl,15,nbrs_mi,0.21502325581395348,0.06953488372093024,cph,0.7096787355215478,0.06825657819448472,0.03603693090782045,1.657672416915195e-4,-0.02758691096952817,0.6549128205128205
3,txpl,15,nbrs_mi,0.21502325581395348,0.06953488372093024,xgb,0.704823454023349,0.06836696377567815,0.034477995103456616,1.7770085323156012e-4,-0.02758691096952817,0.6549128205128205
4,txpl,15,nbrs_mi,0.214553488372093,0.0700046511627907,cph,0.7246632876895274,0.06564739832363917,0.046381589968210624,3.6030665349717485e-4,-0.030945556043511502,0.6573948717948718
4,txpl,15,nbrs_mi,0.214553488372093,0.0700046511627907,xgb,0.7068555936141051,0.06671433574763046,0.03088286197819967,2.745926629318341e-4,-0.030945556043511502,0.6573948717948718
5,txpl,15,nbrs_mi,0.21452093023255814,0.07003720930232558,cph,0.7178673760523531,0.06992956652423377,0.045070109262289604,4.6713374283245484e-4,-0.046665710391181996,0.6577435897435897
5,txpl,15,nbrs_mi,0.21452093023255814,0.07003720930232558,xgb,0.7152197260529221,0.07045729820470664,0.03786361877449074,2.6874506880443267e-4,-0.046665710391181996,0.6577435897435897
6,txpl,15,nbrs_mi,0.21374883720930232,0.0708093023255814,cph,0.7144068853801313,0.07269777646111517,0.04638208221657014,2.473374909125522e-4,-0.02853632429633583,0.6632205128205129
6,txpl,15,nbrs_mi,0.21374883720930232,0.0708093023255814,xgb,0.7112794637340617,0.0733091243311765,0.038362685870918956,3.347676465013626e-4,-0.02853632429633583,0.6632205128205129
7,txpl,15,nbrs_mi,0.21290697674418604,0.07165116279069768,cph,0.7167152308564824,0.07001141673351349,0.041717660440472204,1.297941157705248e-4,-0.03347389042038832,0.6449846153846154
7,txpl,15,nbrs_mi,0.21290697674418604,0.07165116279069768,xgb,0.7049141222492702,0.07033800158186626,0.037247525323289676,9.094031488776458e-5,-0.03347389042038832,0.6449846153846154
8,txpl,15,nbrs_mi,0.21371627906976745,0.07084186046511629,cph,0.7277687771318402,0.06732185344920383,0.04687481381254133,2.2576278029398132e-4,-0.035282813500087266,0.6600205128205128
8,txpl,15,nbrs_mi,0.21371627906976745,0.07084186046511629,xgb,0.704462160776552,0.06834257583489152,0.03242369335076811,2.1173436761571493e-4,-0.035282813500087266,0.6600205128205128
9,txpl,15,nbrs_mi,0.21372558139534883,0.07083255813953489,cph,0.7273324987234778,0.06902654082164984,0.051476715687633456,7.557689982788033e-5,-0.03694426283743607,0.6590153846153846
9,txpl,15,nbrs_mi,0.21372558139534883,0.07083255813953489,xgb,0.715988666311551,0.06963807695964971,0.043073335492324505,1.6622866329862762e-4,-0.03694426283743607,0.6590153846153846
10,txpl,15,nbrs_mi,0.2130372093023256,0.07152093023255814,cph,0.7390968770450155,0.06620514001233122,0.05251648855166935,2.1319293954982804e-4,-0.025339343170993973,0.6549333333333334
10,txpl,15,nbrs_mi,0.2130372093023256,0.07152093023255814,xgb,0.7324070298269294,0.06691146830543909,0.04240799227381986,4.6162563850360325e-4,-0.025339343170993973,0.6549333333333334
